10;s11805,s19,s8035,s17124,s11479,s23116,s19528,s196,s12039;эстрада,театр,амвон,леса,скандал,балет,возвышение,сцена,подмостки,помост,балаган,трибуна
11;s13519,s5676,s6566,s20,s5678,s3542,s1510,s12016,s72028;пьеса,драматическая постановка,театр,шоу,зал,комедия,драматургия,спектакль,театральное искусство,трагедия,публика,драма
12;s11475,s14151,s13533,s27155,s32402,s21,s7019,s15910,s71006,s22615,s12449,s16862;уведомление,весть,записка,весточка,письменность,донесение,телеграмма,алфавит,письмо,послание,заказное почтовое отправление,упаковка,заказная корреспонденция,цедулка,иероглиф,сообщение,грамота,конверт,грамотка,цифра,свёрток,буква,известие,литера,заказное письмо,сведение
13;s22,s25117,s27008,s25116;заря,свет,рассвет,звезда,утречко,денница,смолка,утро,зорька
14;s2205,s7240,s10239,s94,s23,s32856,s2245,s3857,s32598,s32595,s32638,s32857,s32599,s6426,s13303,s10524,s70498,s12780;дотация,сотрудничество,пособие,сикурс,вовлечённость,субсидия,подмога,услуга,благодеяние,взаимодействие,кооперация,утешение,протекция,партнерство,спасательный круг,поддержание,выручка,опора,содействие,споспешествование,сподвижничество,пособствование,поспешествование,подспорье,соучастие,вызволение,коллаборация,способствование,поддержка,спасение,помощь
15;s1335,s24,s31458,s31457,s28836,s16894,s31459,s69943,s11454,s11504,s32724,s14406;климат,обстоятельство,постановка,жизнь,статус,обстановка,позиция,размещение,конъюнктура,режим,состояние,отношение,обстоятельства,расположение,фон,среда,условия,положение дел,связь,дела,поза,атмосфера,окружение,положение,ситуация
16;s16509,s25715,s16330,s25714,s25,s16575,s34355,s3106,s26974;значение,смысл,достоинство,самоуверенность,превосходство,величавость,вес,польза,значимость,стоимость,ценности,престиж,высота,сокровище,разум,амбиция,первенство,величие,апломб,клад,предпочтение,преобладание,ценность,роль,заслуга,благородство,важность,преимущество,козырь,сила,авторитет,компетентность,драгоценность,добротность,сознание собственного достоинства,цена,пальма первенства
17;s11094,s11093,s709,s6216,s10697,s30664,s7689,s1179,s28719,s11872,s11605,s19558,s15728,s26,s4268,s30232,s10938,s711;миссия,масса,качество,лик,куча,предназначение,функция,брак,фракция,сообщество,позиция,амплуа,дело,группа,игра,кон,роль,важность,партия,игрок,ипостась,назначение,обязанность,зависимость,специальность,сущность
18;s44413,s28114,s70976,s27,s44808,s25161;рублевка,рублёвик,деревянный,рваный,серебряный рубль,копейка,зазубренный,килорубль,древесный,рупь,тыр,монета,рублик,рубль,рубель,рублёвка,целковый
19;s27280,s72883,s1520,s18658,s729,s11520,s14000,s17203,s12029,s71814,s10340,s868,s33480,s34444,s12028,s29,s14280,s17181;Кремль,главный,пуп,иллюзион,иллюзия,сердцевина,пуп земли,первопрестольная,штука,сердце,сосредоточение,искусство,середина,ядро,узел,очаг,центр,кунштюк,рассадник,улей,фокус,осиное гнездо,номер один,Москва,фокус-покус,точка,москва,средоточие
20;s30,s25820,s25823,s27095,s815,s27096,s30707,s1490,s26607,s271,s6605,s16709;концепция,идея,помышление,предположение,понятие,мысль,помысел,парадокс,представление,замысел,мышление,интенция,думание,догадка,намерение,суждение,тезис,соображение,дума,рассуждение,мнение,положение,расчёт
21;s4096,s33111,s10275,s33112,s16930,s4085,s13048,s6896,s25651,s12880,s31,s47198,s13051,s3481,s33110,s10342,s6895;предпосылка,выражение,оценка,идея,предположение,нота,предположения,высказывание,понятие,мысль,изречение,парадокс,спекуляции,апофегма,представление,теория,речение,допущение,точка зрения,предложение,вероятность,трюизм,проницательность,пресуппозиция,фраза,меморандум,предписание,догадка,суждение,презумпция,ультиматум,соображение,мнение,положение,суд,условие
22;s34,s21832;штаники,брючки,штаны,штанишки
23;s20534,s871,s89,s31861,s12901,s2241,s35,s20549,s203,s31863,s4309,s20550,s5316,s31864,s101,s15751,s4449,s20547,s20548,s32069,s16191,s6863,s10468;мультифора,суперобложка,батько,папа,футляр,батяня,тя,папаня,родитель,папаша,тятька,батя,отец,тятя,тять,батенька,тятенька,папуля,предок,папочка,батюшка,брошюра,папенька,па,батька,тата,папка,обложка,папик,буклет,файл,чехол
24;s7124,s12851,s36,s29863,s25291,s2126,s29971,s29858,s29984,s29857,s12518,s29785,s29862,s29982,s24311,s29861,s88,s29860,s29963,s275,s112,s72829,s18519;матка,материнская плата,попадья,маманя,мамуля,родитель,мама,розетка,матушка,матерь,мамочка,ма,святая,мамаша,Богородица,материнка,диакониха,дьяконица,мамка,мать,гнездо,маменька,родительница
25;s9387,s10772,s12261,s1805,s7997,s9227,s12432,s33244,s14001,s8256,s24801,s16730,s15815,s20538,s11954,s20543,s1806,s971,s71033,s14358,s9105,s970,s24335,s37;изнасилование,деспотизм,принудительные меры,запугивание,тирания,принуждение,принужденье,прут,давление,нажим,насилование,понука,гнёт,лучина,посох,дубинка,дранка,устрашение,репрессалии,щепа,терроризм,батог,колышек,стержень,рукоятка,батон,кнут,трость,жезл,кий,абьюз,насилие,террор,гитара,палка,стек,жестокость,рычаг,жестокое обращение
26;s12369,s4897,s34318,s31349,s29300,s38;пёс,трещотка,собака,четвероногий друг,кобель,спусковой крючок,собачонка,псина,дворняжка,курок,собачка,обезьяна,защелка,шавка,стопор
27;s1273,s14801,s30315,s15753,s9518,s28108,s34844,s17152,s39,s25870,s25871,s25869,s16101,s6601;душегубец,убивец,головорез,злодей,палач,террорист,душегуб,преступник,убийца,насильник,динамитчик,профессиональный убийца,уборщик,чистильщик,киллер,разбойник,ассассин,злоумышленник,уголовник,бандит,мокрушник
28;s30520,s33198,s2601,s34679,s10828,s22786,s22645,s30600,s3995,s11653,s31369,s8115,s15014,s16949,s30214,s22784,s21728,s2382,s40,s27066,s2381,s30616,s6288;тень,чары,иллюзия,фантазия,химера,дух,обман,призрак,облако,видимость,пятно,фантасмагория,тенистость,фата-моргана,темнота,морока,мираж,тенечек,наваждение,галлюцинация,тенек,обман зрения,ветряная мельница,привидение,намек,марево,фантом,навь,игра воображения,муляж,бред,видение
29;s15575,s6089,s30698,s41,s17166,s33016;исправление,чинка,реформа,починка,наладка,поправка,настройка,ремонт,налаживание,отделка,шаг вперед,улучшение,прогресс,обработка,отладка
30;s3534,s34005,s14744,s32849,s10518,s6462,s16512,s27138,s4960,s13267,s20531,s70264,s10517,s30537,s25719,s44,s20530;махаловка,драка,свалка,мордобой,баталия,бой,борьба,рукопашная,схватка,мордование,волосяница,сваливание,свал,махач,поединок,стычка,единоборство,избиение,беспорядок,рукоприкладство,мордобитие,простоволосица,хаос,кулачки,потасовка,мусорка,заваруха,махалово,мусоросборник,давка,бокс,рукопашный бой,ссора,помойка
31;s14062,s16650,s13003,s16092,s45,s14184;чучело,марионетка,страшилище,фантом,дурнушка,страшный,урод,болван,кукла,страшило,автомат,кикимора,мымра,манекен,пугало
32;s46,s13479,s4418,s32543;повреждение,потрясение,удивление,подляна,увечье,травма,шок,удар
33;s70427,s47220,s2012,s47,s29788,s16679,s11937,s48,s16654,s24178,s13759,s13760,s13929,s71442,s73026;магазин,обойма,торговый город,мегамаркет,лавка,молл,супермаркет,торговое помещение,гастроном,гипермаркет,лабаз,хранилище,киоск,универсальный магазин,торговый комплекс,универсам,Торговое помещение,здание,ТЦ,заведение,универмаг,торговый центр
34;s50,s1889,s27326,s7313,s19747,s6058,s8284,s10403,s27327,s16601,s70950,s10399;фамилия,девушка,прозвание,погоняло,репутация,фирма,прозвище,эпитет,имя,титул,псевдоним,персона,термин,фигура,наименование,имя собственное,антропоним,Катерина,название,полное имя,звание,отчество,кличка
35;s32886,s27157,s11166,s26951,s9056,s26957,s26959,s51,s44914,s530,s15859,s2236,s7109,s614,s4751,s27158,s26958,s1610,s74050,s23013,s18398;понятность,почёт,репутация,звезда,внятность,рейтинг,список,мода,хитовость,знакомость,престиж,славный,попсовость,знаменитый,слава,имя,огласка,широкая известность,честь,разглашение,чарт,модность,признание,знаменитость,реноме,известность,популярность,признанность,авторитет,осведомлённость,светило,кумир,ньюсмейкер,вразумительность,лавры,кинозвезда
36;s16929,s28888,s14087,s12765,s30444,s28883,s12482,s10918,s52,s15724,s13845,s28886,s16960,s111,s2001,s948,s30443,s8006,s53,s3079,s70588,s16964,s28885,s12414,s31419,s5891,s27632,s12072;резон,радикал,смысл,первопричина,предлог,семя,решение,доказательство,оправдание,фактор,причина,происхождение,мотив,виновник,увертка,пружина,повод,силлогизм,отговорка,секрет,основа,тайна,орган,выверт,подноготная,орудие,этимон,сила,изворот,основание,корневая система,побуждение,коренье,подоплека,источник,придирка,вина,возникновение,рычаг,обоснование,корень,начало
37;s24911,s26536,s54,s28573,s33109,s3770,s30680,s11367,s13388,s15717,s4980,s844,s70594,s11985,s3239,s728,s33216;изба,приказ,дворец,директива,указ,постановление,боевой приказ,распорядок,распоряжение,инструкция,отношение,команда,поручение,администрирование,четверть,циркуляр,палата,предписание,наказ,закон,известие,треть,положение,указание,приказание,двор
38;s25347,s6001,s17010,s14367,s25602,s25611,s5999,s11272,s12015,s25603,s25612,s28184,s124,s487,s3684,s11898,s9351,s95,s56,s12691,s1578,s179,s24309,s11751,s5998,s13815,s10232,s29570,s28186,s28185,s11899,s70104,s47424,s11969,s17037,s1562,s6075,s25605,s5997,s12116,s14562,s69973,s194,s4875,s4734,s34107,s8914;фамилия,династия,уют,гены,изба,место проживания,племя,жилая площадь,преступный синдикат,фирма,комната,серия,братство,предприятие,происхождение,домохозяйство,порода,категория,резиденция,хата,помещение,дача,предок,родственность,жильё,жилье,квартира,род,общага,линейка,жилой дом,родня,клан,жилище,семейство,домашний очаг,здание,место жительства,хижина,дом,мафия,класс,родственники,жилплощадь,общежитие,семья,крыша над головой,гнездо,двор,хозяйство
39;s2080,s34467,s22997,s57,s11431,s7218,s105,s4120,s34220,s30745,s34238,s13198,s2134,s7716,s22999;усердие,заинтересованность,внимание,направленность,фиксированность,педантичность,наблюдение,тщание,внимательность,тщательность,старание,наблюдательность,забота,интерес,скрупулёзность,точность,сконцентрированность,устремленность,сфокусированность,бдительность,рвение,сосредоточенность,собранность
40;s13203,s26374,s16541,s31676,s15242,s16072,s10581,s47210,s31672,s11948,s31673,s3496,s8705,s4690,s15905,s31674,s58,s31675;ответственность,надзор,опекун,призрение,уход,внимание,опекунство,покровительство,хлопоты,ухаживание,патронаж,попечение,протежирование,старание,хранение,радение,опека,забота,ласка,заботливость,присмотр,попечительство,глаз,дружба,беспокойство,возня,рвение,шефство,опекание,рачение,призор
41;s1547,s1624,s1539,s2221,s1685,s1812,s16985,s832,s15017,s909,s8570,s59,s1526,s16473,s1525,s195,s11991,s861,s139,s19329,s23482,s2117,s329,s4640,s69923,s12156,s47222,s71047,s16931,s25081,s11579,s7451,s4712,s10699,s10035,s9762,s908,s13103,s1545;продукт,творение,призвание,проблема,времяпрепровождение,подвиг,начинание,произведение,предприятие,мастерство,иск,деятельность,судебное дело,рукоделие,предрасположенность,старание,бизнес,упражнение,пост,тяжба,амплуа,дело,служба,промысел,операция,создание,усилие,товар,активность,способность,книга,спор,дарование,изделие,поделка,действие,функционирование,реализация,афера,занятость,трудовая деятельность,страда,профессия,выдумка,ремесло,исполнение,практика,обязанность,занятие,жилка,жатва,делание,работа,труд,суд,процесс,склонность,специальность,уголовное дело,затея,талант,организация,кампания,ход,досье
42;s4807,s20951,s47225,s8822,s5136,s10412,s74,s25295,s16991,s60,s1957,s14336,s13160,s27461;интерактивность,беседа,треп,взаимодействие,гам,кавардак,лекция,диалог,шум,интервью,беспорядок,коммуникация,связь,контакт,базар,совещание,болтовня,собеседование,разговор,катавасия,переговоры,гвалт,гул,спич,хаос,путаница,общение,кутерьма
43;s61,s24691,s24692,s24693,s16835,s24695,s47226,s4462,s893,s5478,s24694,s20779,s47341;отчаяние,безутешность,упадок духа,тревога,безнадёжность,скука,хандра,депрессия,упадничество,тоска,безнадежность,грусть,томление,кручина,уныние,меланхолия,подавленность,ипохондрия,сплин,беда,печаль
44;s1960,s11552,s71754,s63,s73072,s3965,s3966,s1941,s10168,s720,s9997,s31881,s31838,s62,s31837,s31839,s1473,s1846,s31836;исповедание,отдача,решение,ответное чувство,разрешение,рефлекс,ответ,ведомость,резонанс,растворитель,реакция,возглас,ответный ход,выход,отклик,разгадка,отзыв,суждение,рапорт,замечание,отгадка,ключ,реплика,отчет
45;s18617,s71838,s11084,s23513,s64,s13896,s15725,s70432,s1566,s74164,s5180,s23510,s23511,s1582,s70991,s11275,s23509,s1559,s16696,s721,s28959,s30221,s443;творение,спокойствие,планета,мирозданье,перемирие,земной шар,космическое пространство,шар земной,юдоль земная,подсолнечная,безвоздушное пространство,юдоль печали и плача,лад,пространство,Земля,сфера,земля,подлунная,свет,природа,помещение,мир,мироздание,открытый космос,промежуток,поднебесная,покой,вселенная,межпланетное пространство,космос,макрокосм,договор,участок,этот свет
46;s1944,s17218,s12394,s13085,s8743,s4323,s11994,s65,s11717,s11625,s32245,s921,s73919,s12397,s20158,s297,s71125,s2267;чувственный опыт,впечатление,смак,настроение,осязание,ощущение,эмоциональное состояние,представление,состояние,переживание,ревность,эмоциональный феномен,аффект,эмоциональный процесс,расположение,чувство,эмоция,восприятие,чувствование,сознание,мнение,вкус
47;s5936,s16805,s5935,s9354,s2016,s12319,s66,s27576,s31720,s12575,s453,s454;экспериментирование,мудрость,практика,проба,искушённость,экспериментальная проверка,знание,опыт,попытка,понимание,эксперимент
48;s32763,s108,s67,s24950,s17089,s33163,s33162,s24949;распря,безладица,разлад,перекоры,перебранка,размолвка,полемика,пререкание,прение,диспут,пря,словопрение,грызня,несогласие,словопрения,тяжба,пререкания,разномыслие,спор,разноречие,раздор,препирательство,ристалище,обсуждение,собеседование,дебаты,прения,перепалка,дискутирование,суд,процесс,дискуссия,разногласие,ссора
49;s68,s5124,s32708,s25379,s33623,s12745,s11470,s9612,s5059,s11560,s1593,s4041,s12913,s1590;свалка,флейм,противоречие,несоответствие,борьба,полемика,аргументация,диспут,несогласие,тяжба,поединок,спор,расхождение,нарушение,дебаты,прения,столкновение,перепалка,конфликт,холивар,дискуссия,разногласие,ссора
50;s30498,s69,s3350,s16706,s30499,s2136,s13865,s12760,s21201,s30501;супруга,любимый,лада,родной,милый,возлюбленная,сожитель,мужчина,пассия,муж,супруг,возлюбленный,благоверный,мужик,супружник,супружница,муженёк
51;s9133,s24853,s3586,s22737,s70,s12281,s24520,s32568,s16462;подарочек,бакшиш,поднесение,дар,приношение,жертва,взнос,подарок,подачка,пожертвование,преподношение,благостыня,презент,лепта,гостинец,подношение,сюрприз,милостыня,подаяние,поминок
52;s72853,s12063,s25615,s5905,s9630,s71,s11940,s11823,s26616,s2152,s9709,s12651,s7018,s23481,s6808,s9295,s73,s574,s26617,s3640,s7407,s4692;времяпровождение,поучение,час,времяпрепровождение,учебный предмет,учение,функция,искусство,карьера,должность,предмет,лекция,тренинг,амплуа,упражнение,дело,урок ,мораль,семинар,тренировка,назидание,интерес,завладение,обсуждение,профессия,урок,домашнее задание,класс,наука,обязанность,занятие,задание,пара,специальность,задача,дисциплина
53;s72,s10325,s21125,s21124,s20495,s33115,s71716,s21126,s16481,s16472,s19739,s9350,s20139,s2043,s16399;хозяйствующий субъект,индивидуальный предприниматель,промышленник,правитель,деляга,деятель,предприятие,капиталист,аферист,торгаш,частный предприниматель,трудяга,коммерсант,творец,антрепренёр,предприниматель,воротила,делец,бизнесмен,ИП,ловкач,гешефтмахер,создатель,действователь,проныра,частник,делатель,агент,старатель,производитель,исполнитель,заправила,действующее лицо,руководитель,барыга
54;s24686,s24688,s27352,s19693,s6378,s10702,s2969,s12521,s11863,s12462,s1988,s34400,s33159,s9891,s75,s13421,s7201,s15660,s4569,s13818,s878,s24687,s76,s5002,s28479,s28480,s9955,s5021,s3731;радикал,конституция,совокупность,кластеризация,товарищество,оркестр,братство,братия,фракция,ансамбль,членство,отряд,персонал,группа,команда,коллекция,товарняк,банда,каста,кластер,ассоциация,коллектив,орден,смесь,ингредиент,коалиция,контингент,колхоз,кружок,поезд,союз,кадры,содружество,партия,композиция,эшелон,состав,компания,лагерь,секта,круг,штат,коллективное хозяйство,препарат,накопленное
55;s7331,s9986,s276,s80,s330,s19288,s31713,s19289,s31712,s79;тонкость,усердность,надежность,старательность,целомудрие,тщательность,исправность,безотказность,старание,чистота,чистоплотность,скрупулёзность,точность,филигранность,ажурность,выверенность,прилежание,годность,аккуратность,девственность,порядок,невинность,опрятность,бездефектность,тщание
56;s4476,s8315,s4651,s22923,s81;лакомство,вкусняшка,сладенькое,вкусненькое,сласть,вкуснотища,няма,карамель,вкуснятина,сладкий вкус,конфета,нака,аромат,букет,конфетка,нямка,леденец,сладость
57;s73444,s82,s26247,s1540,s761,s69919,s26245,s3070,s26246,s7033,s217;образ жизни,житье-бытье,уклад,активность,существование,живая материя,жизнь,смысл жизни,тонус,житье,юдоль,житие,житуха,житьё,жизнедеятельность,жистянка,действительность
58;s1541,s26225,s73053,s22047,s22046,s13804,s10785,s22048,s13067,s83,s16532,s22045,s11833,s16039;жизнь,многолетие,житьё,бытьё,существование,бытность,наличествование,долгая жизнь,жизнь человека,век,проживание,экзистенция,долгоденствие,долголетие,житье-бытье,дни,житье,бытие,общежитие,житие,житуха,живот
59;s4364,s19671,s21153,s21150,s786,s70343,s11835,s10580,s21154,s16284,s84,s21151;биография,резюме,автобиография,послужной список,жизнь,анкета,жития святых,житие,формуляр,жизнеописание,судьба,доля,биографический очерк
60;s16950,s15484,s85,s25062,s9062,s32531,s30679,s33368,s5388,s32965,s7710,s14659,s15259,s25061;прокламация,веление,приказ,предначертание,указ,повеление,постановление,ордер,эдикт,распоряжение,инструкция,завет,отношение,поручение,прагматическая санкция,обращение,предписание,наказ,декрет,манифест,закон,указание,приказание,рецепт,заповедь
61;s25526,s19315,s1066,s12792,s1015,s87,s25524,s1965,s5046,s17036,s33114,s25527,s16494,s5119,s11562;конвенция,предпосылка,пакт,гешефт,уговор,обязательство,соглашение,ограничение,компромисс,консенсус,афера,согласие,трактат,договорённость,сделка,мировая,акт,условие,договор,стачка,предусловие,контракт
62;s25414,s2135,s9527,s15466,s11097,s11378,s473,s25223,s25408,s90,s11095,s4174,s8925,s10125,s12481,s9425,s5343,s1567,s25410,s25413,s940;продукт,девушка,чадо,малютка,женщина,отпрыск,рождение,младенец,детеныш,выродок,маленький,ребенок,мальчик,дочь,отродье,порождение,ребёночек,пусик,деточка,кровинка,дитя,формирование,детка,детвора,создание,дети,ребёнок,птенец,дочка,лялька,малолетний,детище,девочка,исчадие,лапочка,лапуля,птенчик,девчушка,плод,ягода,крошка,вылупок,сын,малыш,рожоное дитя,ребячливый человек,дитятко
63;s1975,s740,s29758,s8335,s10687,s739,s29760,s24097,s91,s72041,s2309,s21260,s32132,s10640,s34171,s11302;роман,амур,зазноба,благосклонность,безумная любовь,страсть,интрига,взаимопонимание,шуры-муры,расположение,влечение,приязнь,возлюбленная,симпатия,пассия,любовь - морковь,связь,любовница,лямур,герл-френд,любовь,привязанность,склонность,хахальница
64;s26832,s28923,s12017,s11624,s16566,s26833,s10031,s23379,s12251,s25609,s12088,s25608,s28924,s70363,s106,s4607,s92,s25610,s1603;лачуга,изба,строение,службы,терем,постройка,хоромы,стойка,корпус,свод,восьмиэтажное,оболочка,хата,помещение,восьмиэтажка,палата,жилище,храмина,армейский корпус,здание,хижина,дом,пристройка,сооружение,собрание
65;s3509,s3833,s74282,s74310,s9409,s22859,s74307,s74308,s12853,s6377,s74309,s93,s12406,s12523,s13281,s27622;виновность,автор,виновник,агент,зачинщик,зачинатель,основание,первопричина,источник,побудитель,возбудитель,исток,вина,начинатель,инициатор,причина,начало
66;s20573,s353,s14381,s20215,s70473,s25114,s1656,s20218,s4448,s11740,s96,s623,s10674,s18415,s1934,s7274,s16475,s25129,s10792,s25130,s28855,s9811,s25112,s47208,s20217,s5915,s7091,s20216,s503;бабки,бабульки,финансовые активы,деньги,касса,баксы,фонд,казна,баблосы,мера стоимости,зелень,денежная единица,трёшник,мани,бабло,капуста,денежный фонд,презренный металл,мелочь,бумажка,монетка,деньжишки,средства,заработок,башли,валюта,бакс,богатство,денежные средства,доллар,наличные,копейка,бабосы,деньжата,наличность,деньжищи,лавэ,финансовые ресурсы,деньжонки,монета,фон денежных средств,капитал,аржаны,пенязь,денежка,заработная плата,финансы,казначейство
67;s97,s14869,s71091,s28547,s6020,s32430,s31965,s17011;родная земля,малая родина,родная сторона,планета,родное пепелище,родной край,родина,родная страна,отчий край,отчизна,колыбель,край отцов,месторождение,отечество,родные палестины
68;s22598,s107,s4295,s21241,s34595,s98,s12123,s11791,s21215,s14345,s34279;ответственность,удовольствие,уют,благодать,комфорт,благоденствие,воодушевление,счастие,случай,радость,удача,блаженство,благополучие,чувства,переживание,тепло,забота,веселье,очаг,счастье,судьба,обязанность,успех,узы,любовь,семья,помощь
69;s6116,s31216,s1176,s13096,s23052,s5571,s32987,s13180,s15093,s11727,s13289,s5290,s99,s15276,s1177;площадь,ток,Вахтан,спуск,канал,река,водная артерия,слив,океан,поток,течение,первообразная,море,ручей,разлив,вода,ручеёк,объем,выливание,сумма,нить,речка,интеграл,речушка,интегрирование,поиск,озеро,расход,струя
70;s20722,s71708,s7683,s16698,s23101,s830,s100,s23099,s15092,s879,s1479,s2006,s8108,s4092,s70191,s19138,s12564,s1182,s15065,s11371,s12722,s70403,s9521,s70246,s29348,s30272,s8716;громада,миллион,ряд,превалирующая часть,совокупность,бездна,несметное число,повозка,обильно,масса,бесчетное количество,чаща,куча,тьма-тьмущая,по горло,роща,океан,град,поток,сет,лес,несметное количество,шквал,гибель,изобилие,тьма,страх божий,горы,кладезь,орава,ворох,воз,пучина,море,облако,плеяда,страсть,полон рот,бесчисленность,избыток,огромное число,туча,прорва,обилие,древесина,львиная доля,множество,лавина,значительная часть,уйма,большая часть,много,смесь,без числа,сонм,многое множество,значительная доля,бесконечное множество,снеговал,уму помрачение,тьма тем,дождь,возок,сила,видимо-невидимо,подавляющая доля,подавляющее большинство,озеро,пропасть,целый короб,ассортимент,груда,тьма тьмущая,кипа,очень много,достаток,мириады,агрегат,великое множество,большинство,абсолютное большинство,подавляющая часть
71;s3492,s21702,s21700,s2218,s2141,s70205,s30358,s16703,s21701,s7273,s102,s4311,s18572;мних,браток,братишка,Господь,Яхве,Иегова,келейник,послушник,глава семьи,братец,черноризец,братишечка,отец,братуха,старец,монах,отец семейства,родственник,брательник,инок,братик,брательничек,схимник,браточек,постриженик,основатель,братан,братушка,скитник,кровник,Кузин,брат,домовладыка,отшельник,чернец
72;s70365,s74302,s74299,s762,s74303,s191,s1549,s5431,s109,s23298,s2105,s6852,s11891,s1558,s110,s19217,s3809;пункт,альтернатива,тема,проблема,знак вопроса,дилемма,вопросительный знак,нужда,задача,спрос,дело,момент,бум,загадка,вопрос,ажиотаж,знак вопрошения
73;s11212,s24914,s2372,s32038,s17211,s2370,s24913,s4720,s16504,s113,s32035,s16465,s14561,s32036;землянка,лачуга,вилла,палаты,замочек,дворец,изба,палаццо,терем,хоромы,крепость,загородный дом,хата,дача,четверть,палата,чертог,усадьба,здание,хижина,дом,замок,сераль,мазанка,треть,двор
74;s73108,s5952,s31898,s5186,s114,s11546,s5951,s11041,s4071,s23755;проекция,мышление,формула,выражение,проявление,идея,лицо,формулировка,отображение,отражение,вид,выражение лица,мысль
75;s12855,s10787,s25864,s30066,s12658,s704,s349,s7797,s9571,s26581,s30842,s12197,s5605,s7326,s12810,s69980,s12474,s1971,s6716,s115,s307,s4795,s489,s17039,s31286,s305,s1075,s3865;специфичность,замашки,норов,стиль,выражение,качество,психея,менталитет,повадка,особенность,сердце,дух,мысль,светик,индивид,природа,вид,кто-то,радость,колорит,внутренний мир,грудь,натура,тон,характер,темперамент,пошиб,ум,чувство,нрав,своеобразие,совесть,нутро,черта,душа,манера,психика,духовный мир,человек,образ мышления,ментальность
76;s70824,s1216,s3215,s116,s23472,s6564,s70635,s872,s585,s24356,s8385,s575,s12526,s3216,s3214;наручные часы,отрезок,куранты,доба,пора,день,час,эпоха,часы,период,время,година,песочные часы,будильник,ходики,эра,минута,полоса
